0.001,16,1,relu,50.04321134879913
0.001,16,2,relu,50.07518319293297
0.001,16,3,relu,50.06869250212849
0.001,16,4,relu,49.79123344052338
0.001,16,5,relu,49.64823437729452
0.001,16,6,relu,49.86589131005389
0.001,16,7,relu,49.97588718471038
0.001,16,8,relu,49.92129521869767
0.001,16,9,relu,49.7923499099914
0.001,16,10,relu,49.90073526305458
0.001,16,11,relu,49.98687758446124
0.001,16,12,relu,50.068239287768016
0.001,16,13,relu,50.08285133776371
0.001,16,14,relu,50.135925814342976
0.001,16,15,relu,50.19921349472574
0.001,16,16,relu,50.21837815856697
0.001,16,17,relu,50.46355213301789
0.001,16,18,relu,50.31649881817575
0.001,16,19,relu,50.27067860754945
0.001,16,20,relu,50.34489893260916
0.001,16,21,relu,50.63331423572114
0.001,16,22,relu,50.37697093168148
0.001,16,23,relu,50.29665314447616
0.001,16,24,relu,50.27914727392305
0.001,16,25,relu,50.264278634057234
0.001,16,26,relu,50.45504766026246
0.001,16,27,relu,50.4200089861221
0.001,16,28,relu,50.41314206027272
0.001,16,29,relu,50.35448448608917
0.001,16,30,relu,50.30446187894683
0.001,16,31,relu,50.64216416180156
0.001,16,32,relu,50.346991541837696
0.001,16,33,relu,50.405991555466585
0.001,16,34,relu,50.45154224577135
0.001,16,35,relu,50.47212316332965
0.001,16,36,relu,50.80747872905538
0.001,16,37,relu,50.320127058744255
0.001,16,38,relu,50.64680630893117
0.001,16,39,relu,50.333037538673324
0.001,16,40,relu,50.61882904750644
0.001,16,41,relu,50.85689623054455
0.001,16,42,relu,51.17453204234647
0.001,16,43,relu,50.37052288551937
0.001,16,44,relu,50.31656290776272
0.001,16,45,relu,50.67694971428659
0.001,16,46,relu,50.41917454192811
0.001,16,47,relu,50.94019244219538
0.001,16,48,relu,50.90759853861556
0.001,16,49,relu,50.447455198017934
0.001,16,50,relu,50.89453031270977
0.001,32,1,relu,50.799179762254475
0.001,32,2,relu,49.92101968337863
0.001,32,3,relu,49.982027568441566
0.001,32,4,relu,50.086917876297264
0.001,32,5,relu,49.86234173921059
0.001,32,6,relu,49.95285720677166
0.001,32,7,relu,49.85617254275712
0.001,32,8,relu,49.99804105940557
0.001,32,9,relu,49.792786598300516
0.001,32,10,relu,49.821221668367265
0.001,32,11,relu,50.10148188567123
0.001,32,12,relu,49.83425870851051
0.001,32,13,relu,49.774663367299716
0.001,32,14,relu,49.73939445681094
0.001,32,15,relu,49.980292729111994
0.001,32,16,relu,49.8673855934577
0.001,32,17,relu,50.11136827297716
0.001,32,18,relu,49.99001936229616
0.001,32,19,relu,49.94152053632981
0.001,32,20,relu,50.00865698795766
0.001,32,21,relu,50.00975818716949
0.001,32,22,relu,50.01744105196337
0.001,32,23,relu,50.0798050601158
0.001,32,24,relu,49.973330651889775
0.001,32,25,relu,50.04521071184678
0.001,32,26,relu,50.04628671196098
0.001,32,27,relu,50.125002264069586
0.001,32,28,relu,50.245105456170336
0.001,32,29,relu,50.112772045592486
0.001,32,30,relu,50.2147432683212
0.001,32,31,relu,50.14746787079367
0.001,32,32,relu,50.16745037275374
0.001,32,33,relu,50.056391634799716
0.001,32,34,relu,50.17123931707329
0.001,32,35,relu,50.13150764376667
0.001,32,36,relu,50.242686392713814
0.001,32,37,relu,50.39997463646741
0.001,32,38,relu,50.22818087407324
0.001,32,39,relu,50.324697623274155
0.001,32,40,relu,50.20515783092268
0.001,32,41,relu,50.368226313889515
0.001,32,42,relu,50.202386702866534
0.001,32,43,relu,50.40537239825104
0.001,32,44,relu,50.16771148451426
0.001,32,45,relu,50.28169634246148
0.001,32,46,relu,50.42379954612344
0.001,32,47,relu,50.50512173113908
0.001,32,48,relu,50.200169389573325
0.001,32,49,relu,50.37860062950447
0.001,32,50,relu,50.26879034274384
0.001,64,1,relu,51.73909140255457
0.001,64,2,relu,50.2251192815491
0.001,64,3,relu,50.00138850990921
0.001,64,4,relu,50.12698382884785
0.001,64,5,relu,49.92095340152533
0.001,64,6,relu,49.99549232075992
0.001,64,7,relu,50.117347671555386
0.001,64,8,relu,49.964567203696625
0.001,64,9,relu,49.89302634510029
0.001,64,10,relu,49.956875201890504
0.001,64,11,relu,49.92738382472431
0.001,64,12,relu,49.94414012091332
0.001,64,13,relu,49.902509125088876
0.001,64,14,relu,49.947990138291395
0.001,64,15,relu,50.11940149653555
0.001,64,16,relu,49.87524602755443
0.001,64,17,relu,50.090761552378446
0.001,64,18,relu,49.97662051524414
0.001,64,19,relu,49.779350030063746
0.001,64,20,relu,49.787059854031305
0.001,64,21,relu,50.04470721869675
0.001,64,22,relu,49.935024185270436
0.001,64,23,relu,49.78111563291182
0.001,64,24,relu,50.101388527915425
0.001,64,25,relu,50.05261378250126
0.001,64,26,relu,49.79616462996008
0.001,64,27,relu,49.78104140590366
0.001,64,28,relu,49.79710161321847
0.001,64,29,relu,49.85460470290755
0.001,64,30,relu,49.91771514736299
0.001,64,31,relu,50.00369780725348
0.001,64,32,relu,49.83988685002286
0.001,64,33,relu,49.986405778842915
0.001,64,34,relu,49.98223773152389
0.001,64,35,relu,49.86546449966122
0.001,64,36,relu,49.91247786782373
0.001,64,37,relu,49.963209109915205
0.001,64,38,relu,50.070666302643076
0.001,64,39,relu,50.01836491390486
0.001,64,40,relu,49.89333348992705
0.001,64,41,relu,49.91051498847773
0.001,64,42,relu,50.106910037235
0.001,64,43,relu,50.09938015659149
0.001,64,44,relu,49.960514601486146
0.001,64,45,relu,50.01023726125038
0.001,64,46,relu,49.9950063410227
0.001,64,47,relu,49.96813358654106
0.001,64,48,relu,49.99741076419971
0.001,64,49,relu,49.99418589418485
0.001,64,50,relu,50.082817076145524
0.005,32,1,relu,49.967943721894265
0.005,32,2,relu,50.09543167004421
0.005,32,3,relu,49.91958505454508
0.005,32,4,relu,49.883564200466594
0.005,32,5,relu,50.05422893229363
0.005,32,6,relu,50.288445683310876
0.005,32,7,relu,50.11714674599107
0.005,32,8,relu,50.08454617684449
0.005,32,9,relu,50.2268882998325
0.005,32,10,relu,50.34690068417538
0.005,32,11,relu,50.101919177918184
0.005,32,12,relu,50.09034885962448
0.005,32,13,relu,50.37719729660967
0.005,32,14,relu,51.960684569149066
0.005,32,15,relu,50.516837630385176
0.005,32,16,relu,50.68014923396794
0.005,32,17,relu,50.35939974071991
0.005,32,18,relu,50.27482576956533
0.005,32,19,relu,50.57466296849588
0.005,32,20,relu,50.81380894864996
0.005,32,21,relu,51.492725096811235
0.005,32,22,relu,52.43819801482717
0.005,32,23,relu,50.805373927558186
0.005,32,24,relu,51.19654277854162
0.005,32,25,relu,51.960960634155335
0.005,32,26,relu,52.90555380883327
0.005,32,27,relu,51.932538465545214
0.005,32,28,relu,53.206968777566196
0.005,32,29,relu,51.70568689678647
0.005,32,30,relu,51.78514990716238
0.005,32,31,relu,52.13294254975975
0.005,32,32,relu,53.075577233434025
0.005,32,33,relu,52.64180198084399
0.005,32,34,relu,53.66687478157801
0.005,32,35,relu,54.20892959740457
0.005,32,36,relu,53.97748102315575
0.005,32,37,relu,54.32326316315791
0.005,32,38,relu,54.392384893430204
0.005,32,39,relu,55.355524442948855
0.005,32,40,relu,54.82813149225865
0.005,32,41,relu,54.52067193878893
0.005,32,42,relu,56.14367917000018
0.005,32,43,relu,54.280606573177636
0.005,32,44,relu,54.57151638922644
0.005,32,45,relu,56.37435507753731
0.005,32,46,relu,55.73256635415092
0.005,32,47,relu,56.54674296318158
0.005,32,48,relu,60.30040200295306
0.005,32,49,relu,57.48361864616084
0.005,32,50,relu,56.357211965323906
0.01,32,1,relu,50.01716899698019
0.01,32,2,relu,50.28615598327945
0.01,32,3,relu,50.85961155440227
0.01,32,4,relu,50.29747904264074
0.01,32,5,relu,50.74773702910293
0.01,32,6,relu,50.34526575309089
0.01,32,7,relu,50.639234604178604
0.01,32,8,relu,50.26377049147811
0.01,32,9,relu,50.71404854315764
0.01,32,10,relu,50.59922483849211
0.01,32,11,relu,50.66536624010124
0.01,32,12,relu,50.48988860733979
0.01,32,13,relu,50.89683294157095
0.01,32,14,relu,50.85698549796609
0.01,32,15,relu,52.30605156573759
0.01,32,16,relu,51.814750606301224
0.01,32,17,relu,51.730812464100815
0.01,32,18,relu,51.80673502035527
0.01,32,19,relu,52.52629749667485
0.01,32,20,relu,53.003194241935226
0.01,32,21,relu,52.67879936888183
0.01,32,22,relu,55.91609449837396
0.01,32,23,relu,54.472010278898416
0.01,32,24,relu,60.18890382267333
0.01,32,25,relu,52.968251742938605
0.01,32,26,relu,55.370886699044014
0.01,32,27,relu,58.450113728071535
0.01,32,28,relu,57.16907156265271
0.01,32,29,relu,61.413078228887535
0.01,32,30,relu,56.0403625767505
0.01,32,31,relu,57.89180039257
0.01,32,32,relu,63.9481446535816
0.01,32,33,relu,57.87974862686284
0.01,32,34,relu,58.90304259538268
0.01,32,35,relu,63.42184041603582
0.01,32,36,relu,59.11003485961748
0.01,32,37,relu,59.883169280190906
0.01,32,38,relu,60.24630112682107
0.01,32,39,relu,62.44792124966605
0.01,32,40,relu,60.38315198852092
0.01,32,41,relu,62.975648191445835
0.01,32,42,relu,63.83734650767516
0.01,32,43,relu,64.94329802532029
0.01,32,44,relu,62.447135570583384
0.01,32,45,relu,62.44947235871075
0.01,32,46,relu,65.26148524992277
0.01,32,47,relu,66.80109701838641
0.01,32,48,relu,65.17634106584764
0.01,32,49,relu,65.21292839424295
0.01,32,50,relu,69.33151091476252
0.001,32,1,tanh,50.32510026045549
0.001,32,1,sigmoid,50.33858859600639
0.001,32,2,tanh,50.07284158606967
0.001,32,2,sigmoid,49.90140617754556
0.001,32,3,tanh,49.710426342666004
0.001,32,3,sigmoid,49.93552234895009
0.001,32,4,tanh,49.88255041739833
0.001,32,4,sigmoid,49.97740695896948
0.001,32,5,tanh,49.86670744340276
0.001,32,5,sigmoid,50.026117798856866
0.001,32,6,tanh,49.938138322808754
0.001,32,6,sigmoid,49.95110944332699
0.001,32,7,tanh,49.87359538839726
0.001,32,7,sigmoid,49.90210609831605
0.001,32,8,tanh,49.99519135507862
0.001,32,8,sigmoid,49.98539907828623
0.001,32,9,tanh,49.850356466846186
0.001,32,9,sigmoid,49.920709949611314
0.001,32,10,tanh,49.66049159722866
0.001,32,10,sigmoid,49.900168524607544
0.001,32,11,tanh,49.82385257749652
0.001,32,11,sigmoid,49.95961644270188
0.001,32,12,tanh,49.75183097660076
0.001,32,12,sigmoid,49.9927579360208
0.001,32,13,tanh,49.687610620127145
0.001,32,13,sigmoid,49.95747591683656
0.001,32,14,tanh,49.87793980179208
0.001,32,14,sigmoid,49.941417558879174
0.001,32,15,tanh,50.05132269731023
0.001,32,15,sigmoid,49.941639445334836
0.001,32,16,tanh,49.814136000349
0.001,32,16,sigmoid,49.92848250199173
0.001,32,17,tanh,49.964204354610764
0.001,32,17,sigmoid,49.93894384595546
0.001,32,18,tanh,49.976121576944216
0.001,32,18,sigmoid,50.03785696059132
0.001,32,19,tanh,50.141444589830684
0.001,32,19,sigmoid,49.9324801711021
0.001,32,20,tanh,50.063978031138255
0.001,32,20,sigmoid,49.94296725452515
0.001,32,21,tanh,50.045470935912704
0.001,32,21,sigmoid,49.93173735496318
0.001,32,22,tanh,50.0675671752518
0.001,32,22,sigmoid,49.998244721784125
0.001,32,23,tanh,50.09191194996856
0.001,32,23,sigmoid,49.89101577763921
0.001,32,24,tanh,50.11435031484384
0.001,32,24,sigmoid,49.90756160255379
0.001,32,25,tanh,50.21264848432758
0.001,32,25,sigmoid,49.89918808102681
0.001,32,26,tanh,50.12560781707922
0.001,32,26,sigmoid,49.942416013799125
0.001,32,27,tanh,50.12883283794188
0.001,32,27,sigmoid,49.84345632230543
0.001,32,28,tanh,50.18882206777053
0.001,32,28,sigmoid,49.951418324212256
0.001,32,29,tanh,50.13955605175122
0.001,32,29,sigmoid,49.87428022413267
0.001,32,30,tanh,50.117449297761596
0.001,32,30,sigmoid,49.87167785513881
0.001,32,31,tanh,50.13856238326307
0.001,32,31,sigmoid,49.91006396751146
0.001,32,32,tanh,50.072450826334624
0.001,32,32,sigmoid,49.855782022356955
0.001,32,33,tanh,50.13372919947384
0.001,32,33,sigmoid,49.87733184855235
0.001,32,34,tanh,50.2212806644668
0.001,32,34,sigmoid,49.8880226219137
0.001,32,35,tanh,50.17480988488049
0.001,32,35,sigmoid,49.758587878030404
0.001,32,36,tanh,50.24613973522106
0.001,32,36,sigmoid,49.82408676938764
0.001,32,37,tanh,50.27969039393857
0.001,32,37,sigmoid,49.939630322987064
0.001,32,38,tanh,50.21680530536242
0.001,32,38,sigmoid,49.83999076551675
0.001,32,39,tanh,50.18752984978672
0.001,32,39,sigmoid,49.89572929472476
0.001,32,40,tanh,50.33867943704765
0.001,32,40,sigmoid,49.75515153721235
0.001,32,41,tanh,50.206271211330716
0.001,32,41,sigmoid,49.84069738202951
0.001,32,42,tanh,50.30612783183418
0.001,32,42,sigmoid,49.725902775142664
0.001,32,43,tanh,50.370280233143156
0.001,32,43,sigmoid,49.818464381224594
0.001,32,44,tanh,50.34380673380483
0.001,32,44,sigmoid,49.84463324271914
0.001,32,45,tanh,50.33739649930777
0.001,32,45,sigmoid,49.765186290382765
0.001,32,46,tanh,50.352047411283515
0.001,32,46,sigmoid,49.7937331639014
0.001,32,47,tanh,50.2993727566758
0.001,32,47,sigmoid,49.90669287043695
0.001,32,48,tanh,50.270519366061194
0.001,32,48,sigmoid,49.8404206455856
0.001,32,49,tanh,50.300871810899345
0.001,32,49,sigmoid,49.800633002236644
0.001,32,50,tanh,50.422121156270556
0.001,32,50,sigmoid,49.83446036084331
